,date,time,distance(m),speed(mm/s),heart_rate(bpm),position_lat,position_long
342,2018-12-10,08:22:42,2608.97,585,99,33.64929595962167,73.03252313286066
343,2018-12-10,08:22:44,2608.97,572,95,33.649297719821334,73.03251785226166
344,2018-12-10,08:22:45,2609.77,581,98,33.64929403178394,73.03250980563462
345,2018-12-10,08:22:53,2610.91,525,101,33.649294786155224,73.03249530494213
346,2018-12-10,08:23:02,2614.1,518,104,33.64929059520364,73.03248549811542
347,2018-12-10,08:23:23,2636.5,795,102,33.64944029599428,73.03243436850607
348,2018-12-10,08:23:27,2660.67,1204,101,33.649628637358546,73.03230344317853
349,2018-12-10,08:23:31,2685.78,1598,101,33.6498246062547,73.03216799162328
350,2018-12-10,08:23:35,2709.7,5581,102,33.65000640973449,73.03202943876386
351,2018-12-10,08:23:38,2731.06,6572,102,33.65017647854984,73.03192131221294
352,2018-12-10,08:23:41,2753.13,6619,102,33.65034721791744,73.03179918788373
353,2018-12-10,08:23:42,2760.19,6628,101,33.65040245465934,73.0317613016814
354,2018-12-10,08:23:44,2771.48,6590,101,33.65049524232745,73.03171176463366
355,2018-12-10,08:23:49,2792.32,4373,100,33.65067654289305,73.03165392950177
356,2018-12-10,08:23:53,2815.17,5533,100,33.6508553288877,73.0315316375345
357,2018-12-10,08:23:56,2832.59,5550,99,33.65099111571908,73.03143918514252
358,2018-12-10,08:24:00,2858.52,5625,99,33.6511764395982,73.03126827813685
359,2018-12-10,08:24:04,2882.34,5653,99,33.651356315240264,73.03112821653485
360,2018-12-10,08:24:07,2903.8,5743,98,33.65152286365628,73.03101036697626
361,2018-12-10,08:24:10,2924.92,5820,96,33.65168740041554,73.0308957863599
362,2018-12-10,08:24:13,2943.75,6402,93,33.651836263015866,73.03079847246408
363,2018-12-10,08:24:15,2958.06,7104,96,33.65194623358548,73.0307179223746
364,2018-12-10,08:24:17,2970.36,6488,103,33.652042876929045,73.03065271116793
365,2018-12-10,08:24:20,2990.63,6506,106,33.6521920748055,73.03052723407745
366,2018-12-10,08:24:22,3003.57,6505,107,33.652284275740385,73.0304419901222
367,2018-12-10,08:24:26,3024.7,6412,109,33.65243850275874,73.03030813112855
368,2018-12-10,08:24:27,3029.74,6385,112,33.65247462876141,73.03027485497296
369,2018-12-10,08:24:32,3052.37,6210,112,33.652637489140034,73.03012716583908
370,2018-12-10,08:24:37,3075.0,6048,110,33.65280110388994,73.02998123690486
371,2018-12-10,08:24:38,3078.0,5987,110,33.652818370610476,73.02995625883341
372,2018-12-10,08:24:44,3101.6,5758,109,33.65280529484153,73.02971050143242
373,2018-12-10,08:24:46,3113.35,5763,109,33.6527550034225,73.0295989383012
374,2018-12-10,08:24:50,3138.76,5812,108,33.65261435508728,73.0293819308281
375,2018-12-10,08:24:54,3162.18,5815,108,33.65248720161617,73.02918001078069
376,2018-12-10,08:24:56,3168.57,5712,108,33.65244906395674,73.02912812680006
377,2018-12-10,08:25:01,3170.71,1088,108,33.65243338979781,73.02911136299372
378,2018-12-10,08:25:04,3170.98,1034,108,33.65243297070265,73.02910968661308
379,2018-12-10,08:25:24,3182.76,906,105,33.65241838619113,73.02903014235198
380,2018-12-10,08:25:26,3184.94,921,104,33.652397682890296,73.0290190782398
381,2018-12-10,08:25:31,3192.48,980,101,33.65237094461918,73.02894372493029
382,2018-12-10,08:25:38,3213.22,3223,100,33.65227036178112,73.02875588648021
383,2018-12-10,08:25:40,3220.41,3238,100,33.65224261768162,73.02868564613163
384,2018-12-10,08:25:47,3240.41,3191,100,33.65215460769832,73.02850208245218
385,2018-12-10,08:25:52,3261.92,3937,100,33.652053689584136,73.02830527536571
386,2018-12-10,08:25:56,3277.05,3989,99,33.651940282434225,73.02822539582849
387,2018-12-10,08:26:00,3297.26,4074,99,33.6517689563334,73.02829739637673
388,2018-12-10,08:26:04,3320.2,4205,99,33.65159695968032,73.02843544632196
389,2018-12-10,08:26:08,3347.0,4400,100,33.65139478817582,73.02859336137772
390,2018-12-10,08:26:11,3368.63,4567,99,33.65123209543526,73.02872210741043
391,2018-12-10,08:26:15,3392.85,4682,99,33.65105079486966,73.02886719815433
392,2018-12-10,08:26:19,3416.88,4788,97,33.65085910074413,73.0289881490171
393,2018-12-10,08:26:23,3440.6,4877,97,33.65066681988537,73.0290999636054
394,2018-12-10,08:26:24,3444.56,4859,97,33.650638069957495,73.02912544459105
395,2018-12-10,08:26:30,3463.71,3695,99,33.650518795475364,73.02907339297235
396,2018-12-10,08:26:34,3485.14,3825,100,33.65042567253113,73.02887147292495
397,2018-12-10,08:26:36,3494.45,4597,101,33.650395665317774,73.02877818234265
398,2018-12-10,08:26:43,3515.34,4230,105,33.65030899643898,73.02857969887555
399,2018-12-10,08:26:48,3530.55,2851,106,33.65025325678289,73.02844231948256
400,2018-12-10,08:26:56,3541.26,990,107,33.65016516298056,73.02847752347589
401,2018-12-10,08:27:00,3543.4,974,106,33.65013733506203,73.02848062478006
402,2018-12-10,08:27:01,3543.4,958,106,33.65013607777655,73.02847953513265
403,2018-12-10,08:27:17,3548.74,766,103,33.650098610669374,73.02847567945719
404,2018-12-10,08:27:50,3557.34,553,100,33.65007698535919,73.02849814295769
405,2018-12-10,08:27:59,3558.98,511,97,33.65007380023599,73.02851926535368
406,2018-12-10,08:28:17,3564.62,495,94,33.65011168643832,73.0285029206425
407,2018-12-10,08:28:29,3566.61,439,91,33.65012191236019,73.02850535139441
408,2018-12-10,08:28:37,3567.6,407,88,33.65013297647238,73.0285127274692
409,2018-12-10,08:28:45,3569.61,394,85,33.65013741888106,73.02849219180644
410,2018-12-10,08:28:57,3572.75,396,82,33.65012191236019,73.02847919985652
411,2018-12-10,08:29:13,3580.33,501,79,33.65016667172313,73.02850853651762
412,2018-12-10,08:29:39,3598.15,636,72,33.65003063343465,73.02855648100376
413,2018-12-10,08:29:40,3598.66,632,75,33.65002619102597,73.02855530753732
414,2018-12-10,08:29:42,3599.89,632,71,33.65001730620861,73.0285473447293
415,2018-12-10,08:29:46,3602.15,626,76,33.64999819546938,73.02854533307254
416,2018-12-10,08:29:47,3602.56,450,79,33.649994507431984,73.02854516543448
417,2018-12-10,08:29:48,3602.77,446,85,33.64999425597489,73.02854826673865
418,2018-12-10,08:29:49,3602.85,440,85,33.64999475888908,73.02854960784316
419,2018-12-10,08:29:52,3603.4,456,90,33.649983778595924,73.02855220623314
420,2018-12-10,08:29:55,3605.21,470,93,33.64996735006571,73.02854868583381
421,2018-12-10,08:30:07,3607.42,531,98,33.649946227669716,73.02849328145385
422,2018-12-10,08:30:08,3607.45,530,97,33.64994237199426,73.02849571220577
423,2018-12-10,08:30:11,3608.07,514,100,33.64993700757623,73.028493700549
424,2018-12-10,08:30:12,3608.45,512,97,33.649937929585576,73.02849797531962
425,2018-12-10,08:30:28,3613.73,498,94,33.649940863251686,73.02848372608423
426,2018-12-10,08:30:39,3617.36,477,91,33.64991856738925,73.02850199863315
427,2018-12-10,08:30:49,3620.66,479,88,33.649926111102104,73.02853502333164
428,2018-12-10,08:30:57,3623.57,482,85,33.64993382245302,73.02854374051094
429,2018-12-10,08:31:06,3626.51,536,82,33.649946227669716,73.02855555899441
430,2018-12-10,08:31:09,3626.82,558,77,33.64995628595352,73.02852923981845
431,2018-12-10,08:31:14,3629.17,564,82,33.64996106363833,73.02851364947855
432,2018-12-10,08:31:30,3636.12,546,85,33.649993082508445,73.02856419235468
433,2018-12-10,08:32:12,3642.43,461,82,33.64996114745736,73.02856612019241
434,2018-12-10,08:32:27,3644.18,507,79,33.64994069561362,73.0285198520869
435,2018-12-10,08:32:44,3655.03,744,74,33.649968104436994,73.02836193703115
436,2018-12-10,08:32:50,3658.85,769,71,33.64994991570711,73.02839429117739
437,2018-12-10,08:33:07,3662.91,677,74,33.64992426708341,73.02842689678073
438,2018-12-10,08:33:41,3672.77,566,68,33.649943796917796,73.02847609855235
439,2018-12-10,08:33:42,3673.53,570,62,33.64994639530778,73.0284836422652
440,2018-12-10,08:33:43,3674.39,576,62,33.64994949661195,73.02849219180644
441,2018-12-10,08:33:46,3675.33,573,66,33.64994899369776,73.02849663421512
442,2018-12-10,08:33:49,3678.11,598,70,33.649957459419966,73.02847232669592
443,2018-12-10,08:33:51,3678.11,587,76,33.64995620213449,73.02847919985652
444,2018-12-10,08:33:52,3678.11,578,76,33.649955950677395,73.02848070859909
445,2018-12-10,08:34:13,3690.89,677,79,33.64989761263132,73.02843863144517
446,2018-12-10,08:34:33,3707.45,802,82,33.64995217882097,73.02854172885418
447,2018-12-10,08:35:05,3719.6,1039,72,33.64983642473817,73.02859562449157
448,2018-12-10,08:35:06,3719.89,1025,72,33.64983391016722,73.02859419956803
449,2018-12-10,08:35:10,3720.91,966,69,33.6498243547976,73.02859503775835
450,2018-12-10,08:35:21,3729.17,1011,66,33.64984053187072,73.02855405025184
451,2018-12-10,08:35:26,3732.72,985,67,33.64985880441964,73.02852161228657
452,2018-12-10,08:35:30,3737.58,1008,71,33.649887554347515,73.02848028950393
453,2018-12-10,08:35:32,3739.32,1002,76,33.64989995956421,73.02846905775368
454,2018-12-10,08:35:35,3739.76,974,79,33.64990750327706,73.02847819402814
455,2018-12-10,08:35:36,3739.76,1021,79,33.649894427508116,73.02851029671729
456,2018-12-10,08:35:54,3751.58,1146,77,33.64986282773316,73.02845899946988
457,2018-12-10,08:35:56,3752.29,1116,77,33.64985654130578,73.02845673635602
458,2018-12-10,08:38:09,3807.46,824,70,33.64997338503599,73.02847811020911
459,2018-12-10,08:38:10,3807.88,816,71,33.64997338503599,73.02847366780043
460,2018-12-10,08:38:13,3812.72,898,71,33.64994237199426,73.02841776050627
461,2018-12-10,08:38:17,3815.71,890,67,33.64995050244033,73.02838725037873
462,2018-12-10,08:38:43,3820.9,670,72,33.64995972253382,73.02842052653432
463,2018-12-10,08:38:50,3826.66,709,69,33.64999199286103,73.02839345298707
464,2018-12-10,08:38:58,3836.75,904,73,33.65002166479826,73.02842086181045
465,2018-12-10,08:38:59,3836.86,909,73,33.65002367645502,73.02840879186988
466,2018-12-10,08:39:06,3841.83,956,75,33.650002805516124,73.02835850045085
467,2018-12-10,08:39:07,3841.83,951,75,33.64999660290778,73.02835984155536
468,2018-12-10,08:39:15,3842.72,942,76,33.64994932897389,73.02840644493699
469,2018-12-10,08:39:22,3845.99,906,81,33.64995368756354,73.02836596034467
470,2018-12-10,08:39:25,3848.0,894,85,33.64996701478958,73.02835154347122
471,2018-12-10,08:39:45,3860.85,913,83,33.64994245581329,73.02834584377706
472,2018-12-10,08:39:55,3861.94,807,80,33.64994606003165,73.02834852598608
473,2018-12-10,08:40:16,3868.84,714,77,33.649960812181234,73.02833016961813
474,2018-12-10,08:40:28,3873.2,689,74,33.649968691170216,73.0283078737557
475,2018-12-10,08:40:36,3875.47,670,71,33.64995284937322,73.02834919653833
476,2018-12-10,08:40:49,3888.93,910,74,33.649945138022304,73.02825825288892
477,2018-12-10,08:40:56,3893.25,909,74,33.649951089173555,73.02826881408691
478,2018-12-10,08:40:59,3894.79,901,74,33.64994991570711,73.02829102613032
479,2018-12-10,08:41:10,3900.52,940,73,33.64997573196888,73.02830502390862
480,2018-12-10,08:41:46,3914.61,799,80,33.649983359500766,73.0283816345036
481,2018-12-10,08:41:47,3915.91,812,83,33.64998545497656,73.0283972248435
482,2018-12-10,08:42:05,3922.17,758,80,33.64995779469609,73.02847542800009
483,2018-12-10,08:42:20,3926.23,646,84,33.649974977597594,73.02847031503916
484,2018-12-10,08:42:21,3926.84,647,88,33.64997589960694,73.02846310660243
485,2018-12-10,08:42:22,3927.7,674,88,33.649966679513454,73.0284817982465
486,2018-12-10,08:42:23,3928.61,680,84,33.64996198564768,73.02849018014967
487,2018-12-10,08:42:40,3932.8,578,81,33.649942288175225,73.0285198520869
488,2018-12-10,08:42:43,3933.4,558,76,33.649947149679065,73.02852077409625
489,2018-12-10,08:42:49,3934.57,524,79,33.64994530566037,73.02853150293231
490,2018-12-10,08:42:55,3937.53,524,82,33.64996483549476,73.0285338498652
491,2018-12-10,08:43:08,3942.14,532,79,33.64995092153549,73.02851884625852
492,2018-12-10,08:43:16,3944.85,550,82,33.649936839938164,73.02847961895168
493,2018-12-10,08:43:17,3945.33,557,85,33.649937342852354,73.02846981212497
494,2018-12-10,08:43:18,3945.33,561,89,33.64993910305202,73.02846243605018
495,2018-12-10,08:43:57,3958.18,535,86,33.649930050596595,73.02848632447422
496,2018-12-10,08:44:30,3978.68,768,86,33.64993021823466,73.02846444770694
497,2018-12-10,08:44:43,3983.65,719,82,33.64993030205369,73.02845321595669
498,2018-12-10,08:44:48,3986.56,755,85,33.64992502145469,73.02843972109258
499,2018-12-10,08:44:53,3987.4,703,88,33.64992091432214,73.02844206802547
500,2018-12-10,08:44:56,3988.26,679,91,33.64991990849376,73.02845120429993
501,2018-12-10,08:45:00,3988.26,659,94,33.64993038587272,73.02843888290226
502,2018-12-10,08:45:05,3989.03,620,91,33.64993516355753,73.0284421518445
503,2018-12-10,08:45:15,3990.8,558,87,33.64992845803499,73.028448773548
504,2018-12-10,08:46:05,4011.52,596,86,33.64989057183266,73.02860761061311
505,2018-12-10,08:46:42,4023.77,518,89,33.64994681440294,73.02857450209558
506,2018-12-10,08:46:58,4030.14,516,83,33.649997441098094,73.02853862755
507,2018-12-10,08:47:02,4030.85,501,80,33.64999609999359,73.02853795699775
508,2018-12-10,08:47:32,4040.17,514,77,33.650021497160196,73.0284611787647
509,2018-12-10,08:47:45,4050.35,604,80,33.65004521794617,73.02836218848825
510,2018-12-10,08:47:47,4051.18,616,83,33.65004035644233,73.02835640497506
511,2018-12-10,08:47:52,4051.29,686,80,33.65000364370644,73.02839320152998
512,2018-12-10,08:47:57,4051.64,639,77,33.6499987822026,73.02838733419776
513,2018-12-10,08:48:01,4052.45,613,81,33.64999048411846,73.02838406525552
514,2018-12-10,08:48:03,4053.0,600,84,33.649985287338495,73.02838264033198
515,2018-12-10,08:48:06,4053.77,582,87,33.6499781627208,73.02838020958006
516,2018-12-10,08:48:09,4055.45,585,90,33.64996458403766,73.02838808856905
517,2018-12-10,08:48:11,4057.84,1164,90,33.649954944849014,73.02841197699308
518,2018-12-10,08:48:46,4071.96,766,94,33.649991657584906,73.02847391925752
519,2018-12-10,08:48:50,4075.76,790,97,33.6500006262213,73.02846184931695
520,2018-12-10,08:48:54,4076.47,780,101,33.65000691264868,73.02847509272397
521,2018-12-10,08:48:57,4076.47,743,105,33.650007247924805,73.02848028950393
522,2018-12-10,08:49:00,4078.17,735,109,33.65001923404634,73.02846897393465
523,2018-12-10,08:49:02,4078.36,719,106,33.650019988417625,73.02847567945719
524,2018-12-10,08:49:07,4080.81,720,109,33.65000506862998,73.02849437110126
525,2018-12-10,08:49:09,4081.6,707,112,33.65000557154417,73.02848590537906
526,2018-12-10,08:49:14,4089.9,806,109,33.64995511248708,73.02855782210827
527,2018-12-10,08:49:26,4096.86,768,106,33.64991186186671,73.02860677242279
528,2018-12-10,08:49:31,4100.39,767,103,33.6499297991395,73.02857961505651
529,2018-12-10,08:49:37,4103.12,750,100,33.64994706586003,73.02857156842947
530,2018-12-10,08:49:43,4104.92,720,97,33.64996165037155,73.02859495393932
531,2018-12-10,08:52:41,4199.94,1091,79,33.65015208721161,73.02836252376437
532,2018-12-10,08:52:42,4199.94,1520,79,33.650014623999596,73.0283797904849
533,2018-12-10,08:52:45,4201.37,1758,82,33.64997514523566,73.02835699170828
534,2018-12-10,08:53:00,4214.34,707,79,33.64992921240628,73.02844676189125
535,2018-12-10,08:53:33,4234.45,763,81,33.64984589628875,73.0285507813096
536,2018-12-10,08:53:49,4242.41,736,84,33.64990012720227,73.0285420641303
537,2018-12-10,08:53:50,4243.35,747,87,33.64989409223199,73.02855136804283
538,2018-12-10,08:53:52,4245.35,765,91,33.649888476356864,73.02855740301311
539,2018-12-10,08:53:59,4247.55,732,94,33.64988286048174,73.02856469526887
540,2018-12-10,08:54:03,4248.53,704,99,33.64988772198558,73.02857869304717
541,2018-12-10,08:54:05,4249.87,710,106,33.64988638088107,73.02858741022646
542,2018-12-10,08:54:07,4252.03,734,110,33.64988923072815,73.02855966612697
543,2018-12-10,08:54:09,4252.84,755,114,33.649891996756196,73.02853426896036
544,2018-12-10,08:54:14,4266.94,998,118,33.649888560175896,73.02836881019175
545,2018-12-10,08:54:16,4270.6,1031,118,33.649865593761206,73.02834098227322
546,2018-12-10,08:54:19,4275.01,1058,124,33.649835251271725,73.028311310336
547,2018-12-10,08:54:23,4284.6,2565,128,33.64978118799627,73.0282331071794
548,2018-12-10,08:54:24,4287.48,2742,129,33.64976660348475,73.02820737473667
549,2018-12-10,08:54:25,4289.55,2608,127,33.64975134842098,73.02819103002548
550,2018-12-10,08:54:27,4291.73,2550,130,33.64973785355687,73.02817426621914
551,2018-12-10,08:54:32,4296.71,2403,133,33.64971396513283,73.02812841720879
552,2018-12-10,08:54:34,4297.57,958,137,33.649712624028325,73.02811852656305
553,2018-12-10,08:54:42,4299.97,823,134,33.649698542431,73.02809983491898
554,2018-12-10,08:54:47,4303.04,606,137,33.649678928777575,73.02807644940913
555,2018-12-10,08:54:57,4306.45,622,134,33.64965076558292,73.02806697785854
556,2018-12-10,08:55:03,4308.34,615,131,33.64962838590145,73.02808742970228
557,2018-12-10,08:55:09,4311.31,622,128,33.64960332401097,73.02809606306255
558,2018-12-10,08:55:14,4312.24,626,125,33.64960424602032,73.02806102670729
559,2018-12-10,08:55:24,4315.87,594,122,33.649612879380584,73.02802523598075
560,2018-12-10,08:55:27,4316.42,581,119,33.64961237646639,73.02803562954068
561,2018-12-10,08:55:30,4316.87,559,114,33.649611454457045,73.02804183214903
562,2018-12-10,08:55:31,4317.21,555,110,33.649611538276076,73.02804585546255
563,2018-12-10,08:55:32,4317.56,552,106,33.649611454457045,73.02805004641414
564,2018-12-10,08:55:33,4317.85,548,102,33.64961086772382,73.0280536506325
565,2018-12-10,08:56:32,4331.97,436,84,33.64958630874753,73.02799036726356
566,2018-12-10,08:56:33,4332.14,431,84,33.64958790130913,73.02799053490162
567,2018-12-10,08:56:37,4332.39,407,81,33.64958773367107,73.02799355238676
568,2018-12-10,08:57:48,4348.71,478,78,33.64956242032349,73.02800729870796
569,2018-12-10,08:59:07,4364.74,435,83,33.64955998957157,73.02806463092566
570,2018-12-10,08:59:16,4365.67,526,86,33.6494945269078,73.02807552739978
571,2018-12-10,08:59:37,4374.02,596,83,33.64951305091381,73.02799229510128
572,2018-12-10,08:59:52,4378.38,598,80,33.649512715637684,73.02795181050897
573,2018-12-10,09:00:15,4382.99,559,77,33.64951732568443,73.02800428122282
574,2018-12-10,09:02:19,4424.66,602,81,33.64953828044236,73.02790386602283
575,2018-12-10,09:02:20,4425.19,602,81,33.64954079501331,73.0278982501477
576,2018-12-10,09:02:42,4429.48,473,81,33.649562587961555,73.02786346524954
577,2018-12-10,09:03:13,4449.63,766,81,33.649521097540855,73.02800796926022
578,2018-12-10,09:03:56,4461.86,605,84,33.6495412979275,73.02803747355938
579,2018-12-10,09:03:57,4462.98,624,90,33.64954867400229,73.02802314050496
580,2018-12-10,09:03:58,4464.69,650,90,33.64955806173384,73.02800578996539
581,2018-12-10,09:04:25,4475.99,658,84,33.64956200122833,73.02794736810029
582,2018-12-10,09:04:26,4476.19,650,81,33.64956418052316,73.02794728428125
583,2018-12-10,09:05:03,4496.36,768,81,33.64945429377258,73.02807921543717
584,2018-12-10,09:05:45,4514.17,885,78,33.64959058351815,73.02786673419178
585,2018-12-10,09:05:50,4515.42,872,83,33.64957172423601,73.02786028012633
586,2018-12-10,09:05:52,4515.42,860,87,33.649577340111136,73.0278501380235
587,2018-12-10,09:05:54,4515.47,819,91,33.64957809448242,73.02784821018577
588,2018-12-10,09:05:58,4516.62,786,94,33.649580189958215,73.02785055711865
589,2018-12-10,09:06:00,4517.07,764,97,33.6495793517679,73.02785583771765
590,2018-12-10,09:06:03,4517.71,749,100,33.64958823658526,73.02785323932767
591,2018-12-10,09:06:09,4520.03,737,97,33.649607514962554,73.02783840335906
592,2018-12-10,09:06:12,4520.6,712,94,33.649613969027996,73.02784041501582
593,2018-12-10,09:06:17,4521.49,701,97,33.649608604609966,73.02784393541515
594,2018-12-10,09:06:19,4521.88,708,101,33.649613885208964,73.02785374224186
595,2018-12-10,09:06:20,4521.9,709,104,33.64961673505604,73.02786136977375
596,2018-12-10,09:06:25,4522.47,702,107,33.64961941726506,73.02789447829127
597,2018-12-10,09:06:29,4523.85,778,98,33.6495791003108,73.02794761955738
